Date,SnP500
1997-03-26,789.0700073242188
1997-03-27,790.5
1997-03-31,773.8800048828125
1997-04-01,757.1199951171875
1997-04-02,759.6400146484375
1997-04-03,750.1099853515625
1997-04-04,750.3200073242188
1997-04-07,757.9000244140625
1997-04-08,762.1300048828125
1997-04-09,766.1199951171875
1997-04-10,760.5999755859375
1997-04-11,758.3400268554688
1997-04-14,737.6500244140625
1997-04-15,743.72998046875
1997-04-16,754.719970703125
1997-04-17,763.530029296875
1997-04-18,761.77001953125
1997-04-21,766.3400268554688
1997-04-22,760.3699951171875
1997-04-23,774.6099853515625
1997-04-24,773.6400146484375
1997-04-25,771.1799926757812
1997-04-28,765.3699951171875
1997-04-29,772.9600219726562
1997-04-30,794.0499877929688
1997-05-01,801.3400268554688
1997-05-02,798.530029296875
1997-05-05,812.969970703125
1997-05-06,830.239990234375
1997-05-07,827.760009765625
1997-05-08,815.6199951171875
1997-05-09,820.260009765625
1997-05-12,824.780029296875
1997-05-13,837.6599731445312
1997-05-14,833.1300048828125
1997-05-15,836.0399780273438
1997-05-16,841.8800048828125
1997-05-19,829.75
1997-05-20,833.27001953125
1997-05-21,841.6599731445312
1997-05-22,839.3499755859375
1997-05-23,835.6599731445312
1997-05-27,847.030029296875
1997-05-28,849.7100219726562
1997-05-29,847.2100219726562
1997-05-30,844.0800170898438
1997-06-02,848.280029296875
1997-06-03,846.3599853515625
1997-06-04,845.47998046875
1997-06-05,840.1099853515625
1997-06-06,843.4299926757812
1997-06-09,858.010009765625
1997-06-10,862.9099731445312
1997-06-11,865.27001953125
1997-06-12,869.5700073242188
1997-06-13,883.47998046875
1997-06-16,893.27001953125
1997-06-17,893.9000244140625
1997-06-18,894.4199829101562
1997-06-19,889.0599975585938
1997-06-20,897.989990234375
1997-06-23,898.7000122070312
1997-06-24,878.6199951171875
1997-06-25,896.3400268554688
1997-06-26,888.989990234375
1997-06-27,883.6799926757812
1997-06-30,887.2999877929688
1997-07-01,885.1400146484375
1997-07-02,891.030029296875
1997-07-03,904.030029296875
1997-07-07,916.9199829101562
1997-07-08,912.2000122070312
1997-07-09,918.75
1997-07-10,907.5399780273438
1997-07-11,913.780029296875
1997-07-14,916.6799926757812
1997-07-15,918.3800048828125
1997-07-16,925.760009765625
1997-07-17,936.5900268554688
1997-07-18,931.6099853515625
1997-07-21,915.2999877929688
1997-07-22,912.9400024414062
1997-07-23,933.97998046875
1997-07-24,936.5599975585938
1997-07-25,940.2999877929688
1997-07-28,938.7899780273438
1997-07-29,936.4500122070312
1997-07-30,942.2899780273438
1997-07-31,952.2899780273438
1997-08-01,954.2899780273438
1997-08-04,947.1400146484375
1997-08-05,950.2999877929688
1997-08-06,952.3699951171875
1997-08-07,960.3200073242188
1997-08-08,951.1900024414062
1997-08-11,933.5399780273438
1997-08-12,937.0
1997-08-13,926.530029296875
1997-08-14,922.02001953125
1997-08-15,924.77001953125
1997-08-18,900.8099975585938
1997-08-19,912.489990234375
1997-08-20,926.010009765625
1997-08-21,939.3499755859375
1997-08-22,925.0499877929688
1997-08-25,923.5499877929688
1997-08-26,920.1599731445312
1997-08-27,913.02001953125
1997-08-28,913.7000122070312
1997-08-29,903.6699829101562
1997-09-02,899.469970703125
1997-09-03,927.5800170898438
1997-09-04,927.8599853515625
1997-09-05,930.8699951171875
1997-09-08,929.0499877929688
1997-09-09,931.2000122070312
1997-09-10,933.6199951171875
1997-09-11,919.030029296875
1997-09-12,912.5900268554688
1997-09-15,923.9099731445312
1997-09-16,919.77001953125
1997-09-17,945.6400146484375
1997-09-18,943.0
1997-09-19,947.2899780273438
1997-09-22,950.510009765625
1997-09-23,955.4299926757812
1997-09-24,951.9299926757812
1997-09-25,944.47998046875
1997-09-26,937.9099731445312
1997-09-29,945.219970703125
1997-09-30,953.3400268554688
1997-10-01,947.280029296875
1997-10-02,955.4099731445312
1997-10-03,960.4600219726562
1997-10-06,965.030029296875
1997-10-07,972.6900024414062
1997-10-08,983.1199951171875
1997-10-09,973.8400268554688
1997-10-10,970.6199951171875
1997-10-13,966.97998046875
1997-10-14,968.0999755859375
1997-10-15,970.280029296875
1997-10-16,965.719970703125
1997-10-17,955.22998046875
1997-10-20,944.1599731445312
1997-10-21,955.6099853515625
1997-10-22,972.280029296875
1997-10-23,968.489990234375
1997-10-24,950.6900024414062
1997-10-27,941.6400146484375
1997-10-28,876.989990234375
1997-10-29,921.8499755859375
1997-10-30,919.1599731445312
1997-10-31,903.6799926757812
1997-11-03,914.6199951171875
1997-11-04,938.989990234375
1997-11-05,940.760009765625
1997-11-06,942.760009765625
1997-11-07,938.030029296875
1997-11-10,927.510009765625
1997-11-11,921.1300048828125
1997-11-12,923.780029296875
1997-11-13,905.9600219726562
1997-11-14,916.6599731445312
1997-11-17,928.3499755859375
1997-11-18,946.2000122070312
1997-11-19,938.22998046875
1997-11-20,944.5900268554688
1997-11-21,958.97998046875
1997-11-24,963.0900268554688
1997-11-25,946.6699829101562
1997-11-26,950.8200073242188
1997-11-28,951.6400146484375
1997-12-01,955.4000244140625
1997-12-02,974.780029296875
1997-12-03,971.6799926757812
1997-12-04,976.77001953125
1997-12-05,973.0999755859375
1997-12-08,983.7899780273438
1997-12-09,982.3699951171875
1997-12-10,975.780029296875
1997-12-11,969.7899780273438
1997-12-12,954.9400024414062
1997-12-15,953.3900146484375
1997-12-16,963.3900146484375
1997-12-17,968.0399780273438
1997-12-18,965.5399780273438
1997-12-19,955.2999877929688
1997-12-22,946.780029296875
1997-12-23,953.7000122070312
1997-12-24,939.1300048828125
1997-12-26,932.7000122070312
1997-12-29,936.4600219726562
1997-12-30,953.3499755859375
1997-12-31,970.8400268554688
1998-01-02,970.4299926757812
1998-01-05,975.0399780273438
1998-01-06,977.0700073242188
1998-01-07,966.5800170898438
1998-01-08,964.0
1998-01-09,956.0499877929688
1998-01-12,927.6900024414062
1998-01-13,939.2100219726562
1998-01-14,952.1199951171875
1998-01-15,957.9400024414062
1998-01-16,950.72998046875
1998-01-20,961.510009765625
1998-01-21,978.5999755859375
1998-01-22,970.8099975585938
1998-01-23,963.0399780273438
1998-01-26,957.5900268554688
1998-01-27,956.9500122070312
1998-01-28,969.02001953125
1998-01-29,977.4600219726562
1998-01-30,985.489990234375
1998-02-02,980.280029296875
1998-02-03,1001.27001953125
1998-02-04,1006.0
1998-02-05,1006.9000244140625
1998-02-06,1003.5399780273438
1998-02-09,1012.4600219726562
1998-02-10,1010.739990234375
1998-02-11,1019.010009765625
1998-02-12,1020.010009765625
1998-02-13,1024.1400146484375
1998-02-17,1020.0900268554688
1998-02-18,1022.760009765625
1998-02-19,1032.0799560546875
1998-02-20,1028.280029296875
1998-02-23,1034.2099609375
1998-02-24,1038.1400146484375
1998-02-25,1030.56005859375
1998-02-26,1042.9000244140625
1998-02-27,1048.6700439453125
1998-03-02,1049.3399658203125
1998-03-03,1047.699951171875
1998-03-04,1052.02001953125
1998-03-05,1047.3299560546875
1998-03-06,1035.050048828125
1998-03-09,1055.68994140625
1998-03-10,1052.31005859375
1998-03-11,1064.25
1998-03-12,1068.469970703125
1998-03-13,1069.9200439453125
1998-03-16,1068.6099853515625
1998-03-17,1079.27001953125
1998-03-18,1080.449951171875
1998-03-19,1085.52001953125
1998-03-20,1089.739990234375
1998-03-23,1099.1600341796875
1998-03-24,1095.550048828125
1998-03-25,1105.6500244140625
1998-03-26,1101.9300537109375
1998-03-27,1100.800048828125
1998-03-30,1095.43994140625
1998-03-31,1093.550048828125
1998-04-01,1101.75
1998-04-02,1108.1500244140625
1998-04-03,1120.010009765625
1998-04-06,1122.699951171875
1998-04-07,1121.3800048828125
1998-04-08,1109.550048828125
1998-04-09,1101.6500244140625
1998-04-13,1110.6700439453125
1998-04-14,1109.68994140625
1998-04-15,1115.75
1998-04-16,1119.3199462890625
1998-04-17,1108.1700439453125
1998-04-20,1122.719970703125
1998-04-21,1123.6500244140625
1998-04-22,1126.6700439453125
1998-04-23,1130.5400390625
1998-04-24,1119.5799560546875
1998-04-27,1107.9000244140625
1998-04-28,1086.5400390625
1998-04-29,1085.1099853515625
1998-04-30,1094.6300048828125
1998-05-01,1111.75
1998-05-04,1121.0
1998-05-05,1122.0699462890625
1998-05-06,1115.5
1998-05-07,1104.9200439453125
1998-05-08,1095.1400146484375
1998-05-11,1108.1400146484375
1998-05-12,1106.6400146484375
1998-05-13,1115.7900390625
1998-05-14,1118.8599853515625
1998-05-15,1117.3699951171875
1998-05-18,1108.72998046875
1998-05-19,1105.8199462890625
1998-05-20,1109.52001953125
1998-05-21,1119.06005859375
1998-05-22,1114.6400146484375
1998-05-26,1110.469970703125
1998-05-27,1094.02001953125
1998-05-28,1092.22998046875
1998-05-29,1097.5999755859375
1998-06-01,1090.8199462890625
1998-06-02,1090.97998046875
1998-06-03,1093.219970703125
1998-06-04,1082.72998046875
1998-06-05,1095.0999755859375
1998-06-08,1113.8599853515625
1998-06-09,1115.719970703125
1998-06-10,1118.4100341796875
1998-06-11,1112.280029296875
1998-06-12,1094.5799560546875
1998-06-15,1098.8399658203125
1998-06-16,1077.010009765625
1998-06-17,1087.5899658203125
1998-06-18,1107.1099853515625
1998-06-19,1106.3699951171875
1998-06-22,1100.6500244140625
1998-06-23,1103.2099609375
1998-06-24,1119.489990234375
1998-06-25,1132.8800048828125
1998-06-26,1129.280029296875
1998-06-29,1133.199951171875
1998-06-30,1138.489990234375
1998-07-01,1133.8399658203125
1998-07-02,1148.56005859375
1998-07-06,1146.4200439453125
1998-07-07,1157.3299560546875
1998-07-08,1154.6600341796875
1998-07-09,1166.3800048828125
1998-07-10,1158.5699462890625
1998-07-13,1164.3299560546875
1998-07-14,1165.18994140625
1998-07-15,1177.5799560546875
1998-07-16,1174.81005859375
1998-07-17,1183.989990234375
1998-07-20,1186.75
1998-07-21,1184.0999755859375
1998-07-22,1165.0699462890625
1998-07-23,1164.0799560546875
1998-07-24,1139.75
1998-07-27,1140.800048828125
1998-07-28,1147.27001953125
1998-07-29,1130.239990234375
1998-07-30,1125.2099609375
1998-07-31,1142.949951171875
1998-08-03,1120.6700439453125
1998-08-04,1112.43994140625
1998-08-05,1072.1199951171875
1998-08-06,1081.4300537109375
1998-08-07,1089.6300048828125
1998-08-10,1089.449951171875
1998-08-11,1083.1400146484375
1998-08-12,1068.97998046875
1998-08-13,1084.219970703125
1998-08-14,1074.9100341796875
1998-08-17,1062.75
1998-08-18,1083.6700439453125
1998-08-19,1101.199951171875
1998-08-20,1098.06005859375
1998-08-21,1091.5999755859375
1998-08-24,1081.239990234375
1998-08-25,1088.1400146484375
1998-08-26,1092.8499755859375
1998-08-27,1084.18994140625
1998-08-28,1042.5899658203125
1998-08-31,1027.1400146484375
1998-09-01,957.280029296875
1998-09-02,994.260009765625
1998-09-03,990.469970703125
1998-09-04,982.260009765625
1998-09-08,973.8900146484375
1998-09-09,1023.4600219726562
1998-09-10,1006.2000122070312
1998-09-11,980.1900024414062
1998-09-14,1009.0599975585938
1998-09-15,1029.719970703125
1998-09-16,1037.6800537109375
1998-09-17,1045.47998046875
1998-09-18,1018.8699951171875
1998-09-21,1020.0900268554688
1998-09-22,1023.8900146484375
1998-09-23,1029.6300048828125
1998-09-24,1066.0899658203125
1998-09-25,1042.719970703125
1998-09-28,1044.75
1998-09-29,1048.68994140625
1998-09-30,1049.02001953125
1998-10-01,1017.010009765625
1998-10-02,986.3900146484375
1998-10-05,1002.5999755859375
1998-10-06,988.5599975585938
1998-10-07,984.5900268554688
1998-10-08,970.6799926757812
1998-10-09,959.4400024414062
1998-10-12,984.3900146484375
1998-10-13,997.7100219726562
1998-10-14,994.7999877929688
1998-10-15,1005.530029296875
1998-10-16,1047.489990234375
1998-10-19,1056.4200439453125
1998-10-20,1062.3900146484375
1998-10-21,1063.9300537109375
1998-10-22,1069.9200439453125
1998-10-23,1078.47998046875
1998-10-26,1070.6700439453125
1998-10-27,1072.3199462890625
1998-10-28,1065.3399658203125
1998-10-29,1068.0899658203125
1998-10-30,1085.9300537109375
1998-11-02,1098.6700439453125
1998-11-03,1111.5999755859375
1998-11-04,1110.8399658203125
1998-11-05,1118.6700439453125
1998-11-06,1133.8499755859375
1998-11-09,1141.010009765625
1998-11-10,1130.199951171875
1998-11-11,1128.260009765625
1998-11-12,1120.969970703125
1998-11-13,1117.68994140625
1998-11-16,1125.719970703125
1998-11-17,1135.8699951171875
1998-11-18,1139.3199462890625
1998-11-19,1144.47998046875
1998-11-20,1152.6099853515625
1998-11-23,1163.550048828125
1998-11-24,1188.2099609375
1998-11-25,1182.989990234375
1998-11-27,1186.8699951171875
1998-11-30,1192.3299560546875
1998-12-01,1163.6300048828125
1998-12-02,1175.280029296875
1998-12-03,1171.25
1998-12-04,1150.1400146484375
1998-12-07,1176.739990234375
1998-12-08,1187.699951171875
1998-12-09,1181.3800048828125
1998-12-10,1183.489990234375
1998-12-11,1165.02001953125
1998-12-14,1166.4599609375
1998-12-15,1141.199951171875
1998-12-16,1162.8299560546875
1998-12-17,1161.93994140625
1998-12-18,1179.97998046875
1998-12-21,1188.030029296875
1998-12-22,1202.8399658203125
1998-12-23,1203.5699462890625
1998-12-24,1228.5400390625
1998-12-28,1226.27001953125
1998-12-29,1225.489990234375
1998-12-30,1241.81005859375
1998-12-31,1231.9300537109375
1999-01-04,1229.22998046875
1999-01-05,1228.0999755859375
1999-01-06,1244.780029296875
1999-01-07,1272.3399658203125
1999-01-08,1269.72998046875
1999-01-11,1275.0899658203125
1999-01-12,1263.8800048828125
1999-01-13,1239.510009765625
1999-01-14,1234.4000244140625
1999-01-15,1212.18994140625
1999-01-19,1243.260009765625
1999-01-20,1252.0
1999-01-21,1256.6199951171875
1999-01-22,1235.1600341796875
1999-01-25,1225.18994140625
1999-01-26,1233.97998046875
1999-01-27,1252.31005859375
1999-01-28,1243.1700439453125
1999-01-29,1265.3699951171875
1999-02-01,1279.6400146484375
1999-02-02,1273.0
1999-02-03,1261.989990234375
1999-02-04,1272.0699462890625
1999-02-05,1248.489990234375
1999-02-08,1239.4000244140625
1999-02-09,1243.77001953125
1999-02-10,1216.1400146484375
1999-02-11,1223.550048828125
1999-02-12,1254.0400390625
1999-02-16,1230.1300048828125
1999-02-17,1241.8699951171875
1999-02-18,1224.030029296875
1999-02-19,1237.280029296875
1999-02-22,1239.219970703125
1999-02-23,1272.1400146484375
1999-02-24,1271.1800537109375
1999-02-25,1253.4100341796875
1999-02-26,1245.02001953125
1999-03-01,1238.3299560546875
1999-03-02,1236.1600341796875
1999-03-03,1225.5
1999-03-04,1227.699951171875
1999-03-05,1246.6400146484375
1999-03-08,1275.469970703125
1999-03-09,1282.72998046875
1999-03-10,1279.8399658203125
1999-03-11,1286.8399658203125
1999-03-12,1297.6800537109375
1999-03-15,1294.5899658203125
1999-03-16,1307.260009765625
1999-03-17,1306.3800048828125
1999-03-18,1297.8199462890625
1999-03-19,1316.550048828125
1999-03-22,1299.2900390625
1999-03-23,1297.010009765625
1999-03-24,1262.1400146484375
1999-03-25,1268.5899658203125
1999-03-26,1289.989990234375
1999-03-29,1282.800048828125
1999-03-30,1310.1700439453125
1999-03-31,1300.75
1999-04-01,1286.3699951171875
1999-04-05,1293.719970703125
1999-04-06,1321.1199951171875
1999-04-07,1317.8900146484375
1999-04-08,1326.8900146484375
1999-04-09,1343.97998046875
1999-04-12,1348.3499755859375
1999-04-13,1358.6400146484375
1999-04-14,1349.8199462890625
1999-04-15,1328.43994140625
1999-04-16,1322.8599853515625
1999-04-19,1319.0
1999-04-20,1289.47998046875
1999-04-21,1306.1700439453125
1999-04-22,1336.1199951171875
1999-04-23,1358.8299560546875
1999-04-26,1356.8499755859375
1999-04-27,1360.0400390625
1999-04-28,1362.800048828125
1999-04-29,1350.9100341796875
1999-04-30,1342.8299560546875
1999-05-03,1335.1800537109375
1999-05-04,1354.6300048828125
1999-05-05,1332.0
1999-05-06,1347.31005859375
1999-05-07,1332.050048828125
1999-05-10,1345.0
1999-05-11,1340.300048828125
1999-05-12,1355.6099853515625
1999-05-13,1364.0
1999-05-14,1367.56005859375
1999-05-17,1337.800048828125
1999-05-18,1339.489990234375
1999-05-19,1333.3199462890625
1999-05-20,1344.22998046875
1999-05-21,1338.8299560546875
1999-05-24,1330.2900390625
1999-05-25,1306.6500244140625
1999-05-26,1284.4000244140625
1999-05-27,1304.760009765625
1999-05-28,1281.4100341796875
1999-06-01,1301.8399658203125
1999-06-02,1294.260009765625
1999-06-03,1294.81005859375
1999-06-04,1299.5400390625
1999-06-07,1327.75
1999-06-08,1334.52001953125
1999-06-09,1317.3299560546875
1999-06-10,1318.6400146484375
1999-06-11,1302.8199462890625
1999-06-14,1293.6400146484375
1999-06-15,1294.0
1999-06-16,1301.1600341796875
1999-06-17,1330.4100341796875
1999-06-18,1339.9000244140625
1999-06-21,1342.8399658203125
1999-06-22,1349.0
1999-06-23,1335.8699951171875
1999-06-24,1333.06005859375
1999-06-25,1315.780029296875
1999-06-28,1315.31005859375
1999-06-29,1331.3499755859375
1999-06-30,1351.449951171875
1999-07-01,1372.7099609375
1999-07-02,1380.9599609375
1999-07-06,1391.219970703125
1999-07-07,1388.1199951171875
1999-07-08,1395.8599853515625
1999-07-09,1394.4200439453125
1999-07-12,1403.280029296875
1999-07-13,1399.0999755859375
1999-07-14,1393.56005859375
1999-07-15,1398.1700439453125
1999-07-16,1409.6199951171875
1999-07-19,1418.780029296875
1999-07-20,1407.6500244140625
1999-07-21,1377.0999755859375
1999-07-22,1379.2900390625
1999-07-23,1360.969970703125
1999-07-26,1356.93994140625
1999-07-27,1347.75
1999-07-28,1362.8399658203125
1999-07-29,1365.4000244140625
1999-07-30,1341.030029296875
1999-08-02,1328.719970703125
1999-08-03,1328.050048828125
1999-08-04,1322.1800537109375
1999-08-05,1305.3299560546875
1999-08-06,1313.7099609375
1999-08-09,1300.2900390625
1999-08-10,1297.800048828125
1999-08-11,1281.4300537109375
1999-08-12,1301.9300537109375
1999-08-13,1298.1600341796875
1999-08-16,1327.6800537109375
1999-08-17,1330.77001953125
1999-08-18,1344.1600341796875
1999-08-19,1332.8399658203125
1999-08-20,1323.5899658203125
1999-08-23,1336.6099853515625
1999-08-24,1360.219970703125
1999-08-25,1363.5
1999-08-26,1381.7900390625
1999-08-27,1362.010009765625
1999-08-30,1348.27001953125
1999-08-31,1324.02001953125
1999-09-01,1320.4100341796875
1999-09-02,1331.0699462890625
1999-09-03,1319.1099853515625
1999-09-07,1357.239990234375
1999-09-08,1350.449951171875
1999-09-09,1344.1500244140625
1999-09-10,1347.6600341796875
1999-09-13,1351.6600341796875
1999-09-14,1344.1300048828125
1999-09-15,1336.2900390625
1999-09-16,1317.969970703125
1999-09-17,1318.47998046875
1999-09-20,1335.4200439453125
1999-09-21,1335.52001953125
1999-09-22,1307.5799560546875
1999-09-23,1310.510009765625
1999-09-24,1280.4100341796875
1999-09-27,1277.3599853515625
1999-09-28,1283.31005859375
1999-09-29,1282.199951171875
1999-09-30,1268.3699951171875
1999-10-01,1282.7099609375
1999-10-04,1282.81005859375
1999-10-05,1304.5999755859375
1999-10-06,1301.3499755859375
1999-10-07,1325.4000244140625
1999-10-08,1317.6400146484375
1999-10-11,1336.02001953125
1999-10-12,1335.2099609375
1999-10-13,1313.0400390625
1999-10-14,1285.550048828125
1999-10-15,1283.4200439453125
1999-10-18,1247.4100341796875
1999-10-19,1254.1300048828125
1999-10-20,1261.3199462890625
1999-10-21,1289.4300537109375
1999-10-22,1283.6099853515625
1999-10-25,1301.6500244140625
1999-10-26,1293.6300048828125
1999-10-27,1281.9100341796875
1999-10-28,1296.7099609375
1999-10-29,1342.43994140625
1999-11-01,1362.9300537109375
1999-11-02,1354.1199951171875
1999-11-03,1347.739990234375
1999-11-04,1354.9300537109375
1999-11-05,1362.6400146484375
1999-11-08,1370.22998046875
1999-11-09,1377.010009765625
1999-11-10,1365.280029296875
1999-11-11,1373.4599609375
1999-11-12,1381.4599609375
1999-11-15,1396.06005859375
1999-11-16,1394.3900146484375
1999-11-17,1420.0699462890625
1999-11-18,1410.7099609375
1999-11-19,1424.93994140625
1999-11-22,1422.0
1999-11-23,1420.93994140625
1999-11-24,1404.6400146484375
1999-11-26,1417.0799560546875
1999-11-29,1416.6199951171875
1999-11-30,1407.8299560546875
1999-12-01,1388.9100341796875
1999-12-02,1397.719970703125
1999-12-03,1409.0400390625
1999-12-06,1433.300048828125
1999-12-07,1423.3299560546875
1999-12-08,1409.1700439453125
1999-12-09,1403.8800048828125
1999-12-10,1408.1099853515625
1999-12-13,1417.0400390625
1999-12-14,1415.219970703125
1999-12-15,1403.1700439453125
1999-12-16,1413.3199462890625
1999-12-17,1418.780029296875
1999-12-20,1421.030029296875
1999-12-21,1418.0899658203125
1999-12-22,1433.4300537109375
1999-12-23,1436.1300048828125
1999-12-27,1458.3399658203125
1999-12-28,1457.0899658203125
1999-12-29,1457.6600341796875
1999-12-30,1463.4599609375
1999-12-31,1464.469970703125
2000-01-03,1469.25
2000-01-04,1455.219970703125
2000-01-05,1399.4200439453125
2000-01-06,1402.1099853515625
2000-01-07,1403.449951171875
2000-01-10,1441.469970703125
2000-01-11,1457.5999755859375
2000-01-12,1438.56005859375
2000-01-13,1432.25
2000-01-14,1449.6800537109375
2000-01-18,1465.1500244140625
2000-01-19,1455.1400146484375
2000-01-20,1455.9000244140625
2000-01-21,1445.5699462890625
2000-01-24,1441.3599853515625
2000-01-25,1401.530029296875
2000-01-26,1410.030029296875
2000-01-27,1404.0899658203125
2000-01-28,1398.56005859375
2000-01-31,1360.1600341796875
2000-02-01,1394.4599609375
2000-02-02,1409.280029296875
2000-02-03,1409.1199951171875
2000-02-04,1424.969970703125
2000-02-07,1424.3699951171875
2000-02-08,1424.239990234375
2000-02-09,1441.719970703125
2000-02-10,1411.699951171875
2000-02-11,1416.8299560546875
2000-02-14,1387.1199951171875
2000-02-15,1389.93994140625
2000-02-16,1402.050048828125
2000-02-17,1387.6700439453125
2000-02-18,1388.260009765625
2000-02-22,1346.0899658203125
2000-02-23,1352.1700439453125
2000-02-24,1360.68994140625
2000-02-25,1353.4300537109375
2000-02-28,1333.3599853515625
2000-02-29,1348.050048828125
2000-03-01,1366.4200439453125
2000-03-02,1379.18994140625
2000-03-03,1381.760009765625
2000-03-06,1409.1700439453125
2000-03-07,1391.280029296875
2000-03-08,1355.6199951171875
2000-03-09,1366.699951171875
2000-03-10,1401.68994140625
2000-03-13,1395.0699462890625
2000-03-14,1383.6199951171875
2000-03-15,1359.1500244140625
2000-03-16,1392.1500244140625
2000-03-17,1458.469970703125
2000-03-20,1464.469970703125
2000-03-21,1456.6300048828125
2000-03-22,1493.8699951171875
2000-03-23,1500.6400146484375
2000-03-24,1527.3499755859375
2000-03-27,1527.4599609375
2000-03-28,1523.8599853515625
2000-03-29,1507.72998046875
2000-03-30,1508.52001953125
2000-03-31,1487.9200439453125
2000-04-03,1498.5799560546875
2000-04-04,1505.97998046875
2000-04-05,1494.72998046875
2000-04-06,1487.3699951171875
2000-04-07,1501.3399658203125
2000-04-10,1516.3499755859375
2000-04-11,1504.4599609375
2000-04-12,1500.5899658203125
2000-04-13,1467.1700439453125
2000-04-14,1440.510009765625
2000-04-17,1356.56005859375
2000-04-18,1401.43994140625
2000-04-19,1441.6099853515625
2000-04-20,1427.469970703125
2000-04-24,1434.5400390625
2000-04-25,1429.8599853515625
2000-04-26,1477.43994140625
2000-04-27,1460.989990234375
2000-04-28,1464.9200439453125
2000-05-01,1452.4300537109375
2000-05-02,1468.25
2000-05-03,1446.2900390625
2000-05-04,1415.0999755859375
2000-05-05,1409.5699462890625
2000-05-08,1432.6300048828125
2000-05-09,1424.1700439453125
2000-05-10,1412.1400146484375
2000-05-11,1383.050048828125
2000-05-12,1407.81005859375
2000-05-15,1420.9599609375
2000-05-16,1452.3599853515625
2000-05-17,1466.0400390625
2000-05-18,1447.800048828125
2000-05-19,1437.2099609375
2000-05-22,1406.949951171875
2000-05-23,1400.719970703125
2000-05-24,1373.8599853515625
2000-05-25,1399.050048828125
2000-05-26,1381.52001953125
2000-05-30,1378.02001953125
2000-05-31,1422.43994140625
2000-06-01,1420.5999755859375
2000-06-02,1448.81005859375
2000-06-05,1477.260009765625
2000-06-06,1467.6300048828125
2000-06-07,1457.8399658203125
2000-06-08,1471.3599853515625
2000-06-09,1461.6700439453125
2000-06-12,1456.949951171875
2000-06-13,1446.0
2000-06-14,1469.43994140625
2000-06-15,1470.5400390625
2000-06-16,1478.72998046875
2000-06-19,1464.4599609375
2000-06-20,1486.0
2000-06-21,1475.949951171875
2000-06-22,1479.1300048828125
2000-06-23,1452.1800537109375
2000-06-26,1441.47998046875
2000-06-27,1455.31005859375
2000-06-28,1450.550048828125
2000-06-29,1454.8199462890625
2000-06-30,1442.3900146484375
2000-07-03,1454.5999755859375
2000-07-05,1469.5400390625
2000-07-06,1446.22998046875
2000-07-07,1456.6700439453125
2000-07-10,1478.9000244140625
2000-07-11,1475.6199951171875
2000-07-12,1480.8800048828125
2000-07-13,1492.9200439453125
2000-07-14,1495.8399658203125
2000-07-17,1509.97998046875
2000-07-18,1510.489990234375
2000-07-19,1493.739990234375
2000-07-20,1481.9599609375
2000-07-21,1495.5699462890625
2000-07-24,1480.18994140625
2000-07-25,1464.2900390625
2000-07-26,1474.469970703125
2000-07-27,1452.4200439453125
2000-07-28,1449.6199951171875
2000-07-31,1419.8900146484375
2000-08-01,1430.8299560546875
2000-08-02,1438.0999755859375
2000-08-03,1438.699951171875
2000-08-04,1452.56005859375
2000-08-07,1462.9300537109375
2000-08-08,1479.3199462890625
2000-08-09,1482.800048828125
2000-08-10,1472.8699951171875
2000-08-11,1460.25
2000-08-14,1471.8399658203125
2000-08-15,1491.56005859375
2000-08-16,1484.4300537109375
2000-08-17,1479.8499755859375
2000-08-18,1496.0699462890625
2000-08-21,1491.719970703125
2000-08-22,1499.47998046875
2000-08-23,1498.1300048828125
2000-08-24,1505.969970703125
2000-08-25,1508.31005859375
2000-08-28,1506.449951171875
2000-08-29,1514.0899658203125
2000-08-30,1509.8399658203125
2000-08-31,1502.5899658203125
2000-09-01,1517.6800537109375
2000-09-05,1520.77001953125
2000-09-06,1507.0799560546875
2000-09-07,1492.25
2000-09-08,1502.510009765625
2000-09-11,1494.5
2000-09-12,1489.260009765625
2000-09-13,1481.989990234375
2000-09-14,1484.9100341796875
2000-09-15,1480.8699951171875
2000-09-18,1465.81005859375
2000-09-19,1444.510009765625
2000-09-20,1459.9000244140625
2000-09-21,1451.3399658203125
2000-09-22,1449.050048828125
2000-09-25,1448.719970703125
2000-09-26,1439.030029296875
2000-09-27,1427.2099609375
2000-09-28,1426.5699462890625
2000-09-29,1458.2900390625
2000-10-02,1436.52001953125
2000-10-03,1436.22998046875
2000-10-04,1426.4599609375
2000-10-05,1434.3199462890625
2000-10-06,1436.280029296875
2000-10-09,1408.989990234375
2000-10-10,1402.030029296875
2000-10-11,1387.02001953125
2000-10-12,1364.5899658203125
2000-10-13,1329.780029296875
2000-10-16,1374.1700439453125
2000-10-17,1374.6199951171875
2000-10-18,1349.969970703125
2000-10-19,1342.1300048828125
2000-10-20,1388.760009765625
2000-10-23,1396.9300537109375
2000-10-24,1395.780029296875
2000-10-25,1398.1300048828125
2000-10-26,1364.9000244140625
2000-10-27,1364.43994140625
2000-10-30,1379.5799560546875
2000-10-31,1398.6600341796875
2000-11-01,1429.4000244140625
2000-11-02,1421.219970703125
2000-11-03,1428.3199462890625
2000-11-06,1428.760009765625
2000-11-07,1432.18994140625
2000-11-08,1431.8699951171875
2000-11-09,1409.280029296875
2000-11-10,1400.1400146484375
2000-11-13,1365.97998046875
2000-11-14,1351.260009765625
2000-11-15,1382.949951171875
2000-11-16,1389.81005859375
